2024-04-03 10:07:45,622 - {'calling_function_name': '__spellcheck', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 40, 'tokens_used': 1289}
2024-04-03 10:54:18,063 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 52, 'tokens_used': 413}
2024-04-03 10:54:20,064 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 43, 'tokens_used': 513}
2024-04-03 10:54:21,667 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 52, 'tokens_used': 407}
2024-04-03 10:54:23,983 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 43, 'tokens_used': 509}
2024-04-03 10:54:25,160 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 52, 'tokens_used': 402}
2024-04-03 10:54:27,714 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 43, 'tokens_used': 529}
2024-04-03 10:54:29,505 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 52, 'tokens_used': 414}
2024-04-03 10:54:31,576 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 43, 'tokens_used': 516}
2024-04-03 10:54:33,016 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 52, 'tokens_used': 411}
2024-04-03 10:54:35,769 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 43, 'tokens_used': 529}
2024-04-03 10:54:37,112 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 52, 'tokens_used': 424}
2024-04-03 11:06:23,039 - {'calling_function_name': '__spellcheck', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 40, 'tokens_used': 1283}
2024-04-03 11:06:31,411 - {'calling_function_name': '__punctuationcheck', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 50, 'tokens_used': 1332}
2024-04-03 11:06:38,396 - {'calling_function_name': '__identify_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 60, 'tokens_used': 1537}
2024-04-03 11:06:45,111 - {'calling_function_name': '__transform_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 70, 'tokens_used': 1597}
2024-04-03 11:06:53,906 - {'calling_function_name': '__interpret_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 90, 'tokens_used': 1517}
2024-04-03 11:07:03,092 - {'calling_function_name': '__calculate_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 80, 'tokens_used': 1566}
2024-04-03 11:07:05,055 - {'calling_function_name': '__extract_cohort_tags', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_cohort_tagger.py', 'calling_line': 36, 'tokens_used': 857}
2024-04-03 11:07:06,448 - {'calling_function_name': '__extract_cohort_tags', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_cohort_tagger.py', 'calling_line': 36, 'tokens_used': 1020}
2024-04-03 11:07:07,593 - {'calling_function_name': '__extract_cohort_tags', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_cohort_tagger.py', 'calling_line': 36, 'tokens_used': 966}
2024-04-03 11:07:09,059 - {'calling_function_name': '__extract_cohort_tags', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_cohort_tagger.py', 'calling_line': 36, 'tokens_used': 929}
2024-04-03 11:07:10,592 - {'calling_function_name': '__extract_cohort_tags', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_cohort_tagger.py', 'calling_line': 36, 'tokens_used': 927}
2024-04-03 11:07:12,663 - {'calling_function_name': '__extract_activities', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_activity_labeler.py', 'calling_line': 39, 'tokens_used': 1299}
2024-04-03 11:07:13,963 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 847}
2024-04-03 11:07:15,778 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 847}
2024-04-03 11:23:48,518 - {'calling_function_name': '__spellcheck', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 40, 'tokens_used': 1289}
2024-04-03 11:23:56,196 - {'calling_function_name': '__punctuationcheck', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 50, 'tokens_used': 1338}
2024-04-03 11:24:04,755 - {'calling_function_name': '__identify_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 60, 'tokens_used': 1551}
2024-04-03 11:24:12,111 - {'calling_function_name': '__transform_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 70, 'tokens_used': 1622}
2024-04-03 11:24:20,727 - {'calling_function_name': '__interpret_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 90, 'tokens_used': 1550}
2024-04-03 11:24:28,058 - {'calling_function_name': '__calculate_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 80, 'tokens_used': 1602}
2024-04-03 11:24:29,912 - {'calling_function_name': '__extract_cohort_tags', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_cohort_tagger.py', 'calling_line': 36, 'tokens_used': 874}
2024-04-03 11:24:31,310 - {'calling_function_name': '__extract_cohort_tags', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_cohort_tagger.py', 'calling_line': 36, 'tokens_used': 1038}
2024-04-03 11:24:32,524 - {'calling_function_name': '__extract_cohort_tags', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_cohort_tagger.py', 'calling_line': 36, 'tokens_used': 984}
2024-04-03 11:24:34,398 - {'calling_function_name': '__extract_cohort_tags', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_cohort_tagger.py', 'calling_line': 36, 'tokens_used': 947}
2024-04-03 11:24:36,220 - {'calling_function_name': '__extract_cohort_tags', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_cohort_tagger.py', 'calling_line': 36, 'tokens_used': 944}
2024-04-03 11:24:38,323 - {'calling_function_name': '__extract_activities', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_activity_labeler.py', 'calling_line': 39, 'tokens_used': 1301}
2024-04-03 11:24:39,864 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 862}
2024-04-03 11:24:42,060 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 868}
2024-04-03 11:24:43,874 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 860}
2024-04-03 11:24:45,402 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 861}
2024-04-03 11:24:46,985 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 862}
2024-04-03 11:24:48,219 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 862}
2024-04-03 11:24:49,761 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 860}
2024-04-03 11:24:50,958 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 862}
2024-04-03 11:24:52,413 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 862}
2024-04-03 11:25:12,640 - {'calling_function_name': '__spellcheck', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 40, 'tokens_used': 1289}
2024-04-03 21:09:02,283 - {'calling_function_name': '__spellcheck', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 40, 'tokens_used': 1171}
2024-04-03 21:09:10,047 - {'calling_function_name': '__punctuationcheck', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 50, 'tokens_used': 1220}
2024-04-03 21:09:17,468 - {'calling_function_name': '__identify_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 60, 'tokens_used': 1433}
2024-04-03 21:09:25,416 - {'calling_function_name': '__transform_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 70, 'tokens_used': 1492}
2024-04-03 21:09:32,964 - {'calling_function_name': '__interpret_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 90, 'tokens_used': 1406}
2024-04-03 21:09:39,409 - {'calling_function_name': '__calculate_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 80, 'tokens_used': 1456}
2024-04-03 21:09:41,865 - {'calling_function_name': '__extract_cohort_tags', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_cohort_tagger.py', 'calling_line': 36, 'tokens_used': 801}
2024-04-03 21:09:43,235 - {'calling_function_name': '__extract_cohort_tags', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_cohort_tagger.py', 'calling_line': 36, 'tokens_used': 964}
2024-04-03 21:09:44,569 - {'calling_function_name': '__extract_cohort_tags', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_cohort_tagger.py', 'calling_line': 36, 'tokens_used': 911}
2024-04-03 21:09:46,718 - {'calling_function_name': '__extract_cohort_tags', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_cohort_tagger.py', 'calling_line': 36, 'tokens_used': 873}
2024-04-03 21:09:48,613 - {'calling_function_name': '__extract_cohort_tags', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_cohort_tagger.py', 'calling_line': 36, 'tokens_used': 868}
2024-04-03 21:09:51,139 - {'calling_function_name': '__extract_activities', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_activity_labeler.py', 'calling_line': 39, 'tokens_used': 1203}
2024-04-03 21:09:53,838 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 791}
2024-04-03 21:09:56,044 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 790}
2024-04-03 21:09:58,640 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 788}
2024-04-03 21:10:00,493 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 788}
2024-04-03 21:10:02,705 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 789}
2024-04-03 21:10:05,006 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 788}
2024-04-03 21:10:07,044 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 788}
2024-04-03 21:10:08,469 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 788}
2024-04-03 21:10:11,538 - {'calling_function_name': '__extract_start', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 42, 'tokens_used': 787}
2024-04-03 21:10:13,306 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 56, 'tokens_used': 804}
2024-04-03 21:10:15,809 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 56, 'tokens_used': 803}
2024-04-03 21:10:18,133 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor_backup.py', 'calling_line': 56, 'tokens_used': 801}
